,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>217.28,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.44,CUSTOMER_ID_NB_TX_7DAY_WINDOW>13.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>203.02,CUSTOMER_ID_NB_TX_30DAY_WINDOW>73.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=98.90,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.46,TERMINAL_ID_RISK_30DAY_WINDOW<=0.07,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_30DAY_WINDOW>11.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.17,TX_DURING_NIGHT>0.50,"TX_AMOUNT<=217.28,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=167.68","TX_AMOUNT<=217.28,TERMINAL_ID_RISK_7DAY_WINDOW<=0.46","TX_AMOUNT<=217.28,TERMINAL_ID_RISK_30DAY_WINDOW<=0.07","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=73.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.07,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=212.44,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=203.02","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=66.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=32.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=203.02,TERMINAL_ID_RISK_7DAY_WINDOW<=0.46","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=73.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=73.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=42.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=73.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=52.94","TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.07,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,TX_DURING_WEEKEND<=-2.00","TX_DURING_NIGHT<=0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.17","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_RISK_30DAY_WINDOW<=0.23","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50,TX_DURING_NIGHT<=0.50"
16227,23.29,9.0,78.95666666666662,38.0,89.45289473684213,125.0,82.84335999999998,2.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16228,104.88,1.0,104.88000000000082,26.0,109.96884615384616,104.0,106.26865384615378,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16229,57.34,4.0,63.68499999999998,23.0,54.88913043478262,114.0,61.57736842105262,2.0,0.0,9.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16230,24.92,2.0,31.105000000000025,15.0,34.98866666666665,57.0,33.635789473684206,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16231,8.77,5.0,10.564000000000004,27.0,15.392592592592596,90.0,14.95833333333333,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16232,22.25,2.0,24.31499999999999,13.0,24.545384615384616,64.0,21.990156250000002,0.0,0.0,0.0,0.0,13.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16233,14.11,1.0,14.11,9.0,12.126666666666672,29.0,11.86862068965517,3.0,0.0,8.0,0.0,16.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16234,14.95,1.0,14.950000000000085,19.0,46.100000000000016,78.0,43.681923076923084,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16235,113.23,3.0,60.893333333333345,28.0,52.22428571428567,107.0,51.38999999999999,1.0,0.0,3.0,0.0,21.0,0.047619047619047616,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16236,98.1,3.0,172.5633333333334,17.0,121.12058823529412,85.0,105.91600000000014,0.0,0.0,3.0,0.0,22.0,0.045454545454545456,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16237,47.69,4.0,34.989999999999995,40.0,35.71399999999999,127.0,37.87787401574802,1.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16238,10.71,6.0,16.308333333333334,26.0,16.517307692307693,100.0,15.532200000000003,2.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16239,36.28,2.0,26.144999999999996,19.0,20.248421052631574,89.0,18.371235955056203,5.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16240,26.58,4.0,44.070000000000064,21.0,44.8042857142857,105.0,53.48419047619048,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16241,157.83,1.0,157.82999999999996,4.0,126.89250000000004,44.0,100.50022727272727,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
16242,90.53,2.0,75.74499999999999,6.0,74.72499999999992,26.0,90.74884615384619,0.0,0.0,6.0,0.0,13.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16243,23.21,3.0,38.76666666666666,15.0,24.673333333333293,66.0,27.400606060606073,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16244,12.47,8.0,56.22249999999998,23.0,57.08347826086959,109.0,52.04688073394501,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16245,29.94,7.0,75.12285714285711,29.0,81.97172413793112,129.0,82.42255813953484,1.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16246,83.71,5.0,82.95199999999994,21.0,76.91714285714298,79.0,80.92949367088605,1.0,0.0,8.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16247,48.25,1.0,48.250000000000036,6.0,48.88333333333332,29.0,44.148965517241365,1.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16248,121.3,2.0,75.59500000000006,8.0,71.06750000000008,29.0,79.92000000000002,2.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16249,26.37,1.0,26.370000000000008,6.0,24.399999999999988,32.0,41.26437500000001,1.0,0.0,1.0,0.0,24.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16250,118.58,5.0,70.56200000000005,31.0,72.23774193548387,102.0,67.34421568627455,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16251,80.58,6.0,52.366666666666625,33.0,60.19121212121213,110.0,57.640181818181844,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16252,10.11,4.0,7.585000000000002,21.0,11.272857142857141,79.0,9.690379746835438,0.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16253,181.0,2.0,107.80499999999996,8.0,132.78250000000003,24.0,133.7770833333333,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16254,171.35,4.0,104.28500000000003,17.0,106.45352941176466,48.0,97.40166666666664,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16255,73.65,2.0,98.87999999999982,15.0,106.892,84.0,88.47380952380948,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16256,17.25,3.0,10.239999999999993,20.0,15.8375,56.0,16.827857142857138,2.0,0.0,7.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16257,6.96,3.0,10.530000000000006,25.0,8.529599999999999,99.0,9.10010101010101,1.0,0.0,11.0,0.0,37.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16258,49.17,3.0,48.46333333333334,20.0,43.432,126.0,45.313015873015914,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16259,95.75,1.0,95.75000000000003,8.0,45.99374999999998,32.0,50.14875000000001,2.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16260,124.92,2.0,104.89999999999986,21.0,95.59238095238095,70.0,88.70042857142847,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16261,9.64,3.0,17.66333333333335,18.0,12.39388888888889,65.0,11.532923076923073,2.0,0.0,12.0,0.0,40.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16262,3.56,5.0,23.89199999999999,18.0,32.51111111111112,71.0,30.900140845070464,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16263,2.04,4.0,15.430000000000016,27.0,13.912592592592603,113.0,15.422920353982297,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16264,46.7,3.0,29.73666666666666,13.0,17.059230769230794,64.0,18.45999999999998,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16265,31.36,6.0,21.266666666666694,37.0,19.17351351351353,126.0,21.24642857142855,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16266,60.63,3.0,63.29000000000008,14.0,93.85357142857143,49.0,97.07979591836748,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16267,81.32,5.0,62.75199999999991,29.0,69.70517241379312,109.0,64.99899082568808,0.0,0.0,6.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16268,82.98,4.0,111.53249999999997,20.0,83.80000000000007,84.0,98.52440476190478,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16269,17.6,1.0,17.600000000000016,5.0,35.566,12.0,24.23416666666667,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16270,90.95,2.0,52.379999999999995,19.0,50.12421052631581,76.0,51.49434210526317,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16271,47.73,4.0,48.87250000000005,24.0,44.83708333333329,110.0,45.075272727272726,1.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16272,19.08,4.0,10.695,19.0,10.034210526315785,79.0,9.319746835443043,2.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16273,131.4,4.0,102.40250000000006,21.0,97.49857142857154,101.0,96.21326732673272,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16274,19.46,6.0,103.54833333333339,30.0,98.25000000000001,101.0,92.05841584158422,2.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16275,45.93,3.0,67.86333333333327,22.0,60.24181818181816,85.0,50.714,1.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16276,139.64,2.0,78.00500000000005,25.0,73.34760000000001,110.0,69.6141818181818,0.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16277,14.8,5.0,13.152000000000005,25.0,15.755199999999995,81.0,14.556790123456786,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16278,29.32,3.0,39.63666666666665,7.0,44.367142857142895,55.0,47.06909090909091,1.0,0.0,8.0,0.0,32.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16279,80.96,4.0,96.69749999999978,24.0,107.45249999999993,98.0,97.67377551020414,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16280,37.09,3.0,35.67333333333328,18.0,30.61555555555556,99.0,27.3518181818182,0.0,0.0,3.0,0.0,10.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
16281,107.7,6.0,97.98,18.0,72.78499999999995,98.0,72.38234693877554,0.0,0.0,2.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16282,19.07,4.0,19.749999999999993,13.0,15.748461538461545,80.0,16.303374999999992,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16283,27.99,3.0,42.39999999999994,14.0,55.65857142857144,70.0,59.8212857142858,1.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16284,117.29,1.0,117.29000000000005,6.0,108.02499999999999,23.0,70.58521739130433,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16285,22.25,6.0,52.27166666666665,15.0,39.41466666666668,56.0,47.86571428571426,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16286,28.84,2.0,31.384999999999984,12.0,22.44000000000001,47.0,22.499574468085086,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16287,12.06,1.0,12.059999999999944,22.0,46.87136363636368,84.0,47.56333333333333,1.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16288,49.23,3.0,36.95666666666668,15.0,30.626000000000026,74.0,36.542027027027004,1.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16289,4.15,2.0,6.099999999999984,15.0,12.934666666666667,77.0,14.437532467532462,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16290,75.5,3.0,73.34333333333329,24.0,63.16458333333336,102.0,58.34029411764708,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
