,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.17,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>237.53,CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=121.97,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=121.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=94.90,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_30DAY_WINDOW>26.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.17,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=4.75","TX_AMOUNT<=219.17,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.17,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=219.17,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=12.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=237.53,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>121.97,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>121.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=9.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=121.97","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=120.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=119.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>121.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=10.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=74.36","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=62.88","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.24","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TX_DURING_NIGHT<=0.50"
13433,17.8,4.0,28.26249999999999,19.0,44.40578947368424,74.0,41.60148648648645,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13434,4.25,1.0,4.25,2.0,4.255000000000003,10.0,4.654000000000002,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13435,35.11,9.0,55.55777777777776,29.0,55.71931034482756,92.0,59.18760869565214,2.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13436,10.45,1.0,10.449999999999996,6.0,14.088333333333322,24.0,14.318333333333328,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13437,8.62,3.0,77.38999999999999,21.0,72.87857142857145,80.0,73.018,1.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13438,8.69,2.0,15.145,20.0,22.113,84.0,23.634880952380946,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13439,16.86,2.0,28.475000000000044,21.0,28.45904761904763,69.0,28.58072463768114,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13440,135.13,2.0,113.09500000000004,13.0,81.98538461538462,53.0,74.36754716981132,2.0,0.0,10.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13441,39.99,1.0,39.99000000000018,16.0,37.77374999999998,71.0,36.03478873239436,1.0,0.0,10.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13442,66.63,3.0,111.96666666666663,6.0,101.39166666666665,34.0,109.42735294117644,1.0,0.0,1.0,0.0,26.0,0.0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13443,41.09,6.0,63.3366666666667,35.0,71.13828571428566,117.0,67.01034188034187,0.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13444,26.59,4.0,28.207499999999982,19.0,25.962631578947356,83.0,26.41698795180723,2.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13445,95.17,1.0,95.16999999999996,5.0,82.97000000000001,18.0,69.76611111111113,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13446,58.8,1.0,58.80000000000002,9.0,56.20444444444453,45.0,46.60799999999999,0.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13447,81.1,1.0,81.10000000000004,15.0,77.32866666666668,50.0,69.28540000000001,1.0,0.0,8.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13448,36.7,5.0,23.314000000000004,35.0,28.322571428571425,133.0,29.982105263157877,0.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13449,12.88,2.0,9.779999999999998,4.0,7.892500000000004,22.0,5.079090909090908,1.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13450,29.99,2.0,18.500000000000092,18.0,48.583333333333314,80.0,51.77075000000001,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13451,67.16,2.0,46.154999999999994,11.0,52.62272727272727,33.0,52.08606060606062,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13452,2.18,4.0,47.890000000000015,9.0,46.63111111111111,55.0,53.54963636363638,3.0,0.0,9.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13453,40.96,3.0,40.27666666666668,8.0,61.16374999999997,47.0,62.38936170212768,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13454,148.2,5.0,87.05399999999999,25.0,89.33759999999998,86.0,82.3008139534884,0.0,0.0,3.0,0.0,29.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13455,26.33,2.0,23.610000000000046,20.0,34.14450000000003,105.0,31.797714285714292,3.0,0.0,11.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13456,126.67,4.0,79.68500000000003,11.0,69.90545454545452,68.0,80.52117647058816,0.0,0.0,5.0,0.0,35.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13457,76.22,2.0,107.59499999999996,11.0,117.4363636363637,58.0,100.2912068965517,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13458,19.95,2.0,14.165000000000004,10.0,68.82399999999998,41.0,101.76439024390244,1.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13459,64.18,3.0,57.90666666666662,22.0,67.72272727272724,95.0,69.24589473684216,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13460,6.89,2.0,9.324999999999987,22.0,10.664090909090913,76.0,10.87315789473684,3.0,0.0,7.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13461,53.92,6.0,52.54166666666665,30.0,61.19466666666666,115.0,62.6387826086957,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13462,48.94,7.0,61.28000000000003,36.0,70.5216666666666,118.0,66.8572033898305,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13463,32.72,6.0,30.47000000000001,16.0,41.725000000000016,76.0,39.98197368421054,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13464,26.18,6.0,22.254999999999995,27.0,18.077037037037048,107.0,18.28383177570092,1.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13465,100.17,1.0,100.17000000000006,23.0,85.42000000000006,114.0,75.81991228070174,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13466,2.74,4.0,13.227499999999997,20.0,14.831000000000014,98.0,13.343571428571424,0.0,0.0,0.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13467,47.92,5.0,43.10799999999999,15.0,55.73933333333328,69.0,57.95173913043479,0.0,0.0,2.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13468,112.09,5.0,100.80800000000006,36.0,89.97000000000008,119.0,90.36327731092437,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13469,19.77,5.0,46.03599999999992,30.0,62.05833333333333,124.0,66.81830645161293,2.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13470,56.73,2.0,74.40499999999994,14.0,67.88714285714278,96.0,59.29593750000004,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13471,71.41,4.0,62.26750000000002,16.0,63.87375000000001,56.0,59.09339285714284,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13472,106.72,2.0,96.95,4.0,83.48250000000003,15.0,80.02733333333335,0.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13473,129.64,4.0,91.0849999999999,26.0,94.80269230769234,90.0,95.0086666666667,1.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13474,10.75,5.0,15.139999999999958,33.0,17.14757575757576,134.0,17.652014925373116,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13475,23.13,2.0,14.355000000000004,10.0,12.948000000000002,22.0,11.216818181818182,1.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13476,46.07,2.0,53.81499999999998,9.0,81.12666666666667,42.0,81.35571428571427,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13477,10.23,3.0,19.15000000000003,21.0,33.00571428571431,106.0,31.594245283018875,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13478,1.08,4.0,32.6725,21.0,29.74095238095238,56.0,31.276249999999987,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13479,40.71,5.0,64.79799999999994,25.0,69.09440000000002,92.0,77.79565217391306,0.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13480,165.08,2.0,144.42000000000002,17.0,85.98529411764696,81.0,79.09382716049386,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13481,32.44,7.0,39.177142857142876,28.0,40.85,121.0,45.06280991735539,1.0,0.0,4.0,0.0,9.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13482,35.11,6.0,48.62666666666663,15.0,55.505333333333404,90.0,68.17111111111106,1.0,0.0,6.0,0.0,30.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13483,50.43,3.0,71.09333333333313,28.0,63.62071428571427,105.0,66.27438095238095,1.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13484,18.38,3.0,13.716666666666669,13.0,9.613076923076921,63.0,10.996190476190478,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13485,42.92,5.0,45.06400000000001,31.0,37.94354838709678,113.0,37.52362831858409,2.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13486,131.27,3.0,106.7166666666667,15.0,81.82000000000004,91.0,80.64076923076928,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13487,45.75,2.0,40.859999999999985,8.0,26.56625000000001,41.0,29.336341463414637,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13488,25.04,5.0,49.70400000000007,22.0,65.81909090909095,95.0,77.81399999999996,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13489,90.93,2.0,86.23499999999994,11.0,71.71818181818186,69.0,62.51043478260876,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13490,23.24,2.0,46.05500000000003,21.0,47.64809523809528,69.0,55.3876811594203,0.0,0.0,8.0,0.0,32.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13491,149.21,5.0,109.95599999999995,26.0,94.70192307692308,87.0,93.1181609195402,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13492,20.66,2.0,19.435000000000006,17.0,21.13117647058824,65.0,21.193538461538466,4.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13493,84.22,4.0,68.86499999999998,14.0,83.01857142857148,60.0,75.8738333333333,0.0,0.0,2.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13494,17.22,3.0,24.036666666666672,25.0,16.336399999999994,106.0,17.583679245283022,3.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13495,9.02,2.0,8.029999999999998,10.0,8.777999999999999,54.0,8.720370370370368,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13496,56.43,5.0,85.32599999999994,31.0,82.6354838709678,102.0,78.89568627450981,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13497,10.75,4.0,11.064999999999998,15.0,8.768666666666668,66.0,8.113333333333332,1.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13498,17.45,3.0,16.05666666666664,34.0,18.21294117647062,117.0,19.822393162393162,2.0,0.0,10.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13499,68.1,1.0,68.09999999999998,17.0,20.57470588235294,77.0,14.465584415584397,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13500,90.31,4.0,46.29250000000002,27.0,50.18814814814815,102.0,52.76647058823526,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13501,6.52,1.0,6.5199999999999925,7.0,5.548571428571427,23.0,6.322608695652176,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13502,109.07,4.0,95.27250000000005,26.0,81.67807692307686,103.0,94.66184466019416,2.0,0.0,9.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
