,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>221.49,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=196.29,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=211.33,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=123.88,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW>24.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.03,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=23.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=95.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=221.49,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=221.49,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=221.49,TERMINAL_ID_RISK_30DAY_WINDOW<=0.03","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.29,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=68.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=8.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.29,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=25.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.29,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=134.58","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.29,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=101.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.29,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=134.21","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.29,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.29,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.29,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.29,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW>23.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=60.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>123.88,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=20.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=29.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=24.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=211.33","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>211.33,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>211.33,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.00","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>123.88,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=86.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=20.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=115.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=13.86","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=17.31","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.33","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.05","TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.04"
15693,56.72,5.0,63.72600000000002,28.0,76.00357142857145,115.0,87.96799999999993,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15694,11.32,3.0,34.789999999999964,25.0,49.44720000000007,98.0,47.17316326530614,0.0,0.0,7.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15695,31.19,4.0,37.01500000000001,20.0,56.60050000000001,76.0,58.990000000000045,1.0,0.0,4.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15696,48.53,1.0,48.529999999999916,7.0,55.418571428571454,38.0,62.65947368421056,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15697,4.79,1.0,4.7899999999999965,10.0,9.178000000000003,41.0,10.206829268292681,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15698,85.78,3.0,85.98999999999994,17.0,71.58235294117652,64.0,72.79828124999996,1.0,0.0,9.0,0.0,29.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15699,116.44,2.0,97.19000000000003,4.0,89.09749999999998,17.0,70.28176470588235,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15700,24.51,3.0,27.10999999999998,25.0,21.505999999999982,99.0,19.797979797979806,2.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15701,66.63,3.0,49.753333333333366,21.0,68.17809523809512,97.0,68.11556701030925,2.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15702,41.94,4.0,61.31750000000002,14.0,54.434285714285565,70.0,62.66714285714287,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15703,9.46,4.0,7.224999999999996,15.0,8.18666666666666,57.0,6.947192982456136,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15704,96.56,4.0,101.04499999999997,19.0,93.33736842105267,101.0,99.24465346534654,1.0,0.0,5.0,0.2,18.0,0.05555555555555555,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15705,21.83,1.0,21.829999999999966,14.0,28.077857142857123,43.0,29.074883720930227,2.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15706,72.64,4.0,57.66250000000001,16.0,55.111250000000034,55.0,58.89418181818182,4.0,0.0,10.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15707,83.15,3.0,65.71999999999998,30.0,72.66766666666668,96.0,72.62437499999999,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15708,41.77,4.0,31.577500000000036,25.0,26.36359999999999,107.0,32.526168224299056,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15709,72.74,2.0,46.04499999999997,8.0,75.75250000000004,36.0,66.55583333333334,2.0,0.0,3.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15710,161.51,2.0,139.6500000000001,19.0,102.13315789473683,91.0,81.42175824175827,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15711,118.19,4.0,93.87750000000004,32.0,114.29968749999996,109.0,105.12926605504589,2.0,0.0,7.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15712,25.12,2.0,40.16999999999999,16.0,44.87937500000001,77.0,50.99259740259742,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15713,88.07,3.0,84.68666666666665,16.0,71.65187499999996,77.0,73.50480519480519,0.0,0.0,2.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15714,113.38,1.0,113.38000000000038,16.0,81.76812500000005,51.0,86.55352941176471,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15715,96.06,4.0,71.45749999999992,23.0,92.31652173913041,97.0,92.89381443298974,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15716,120.79,5.0,97.2579999999999,23.0,88.60000000000008,107.0,93.09364485981308,0.0,0.0,1.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15717,14.35,2.0,23.48000000000001,7.0,40.93,27.0,33.77185185185186,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15718,106.05,1.0,106.05000000000005,4.0,95.52250000000002,15.0,85.212,0.0,0.0,5.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15719,61.77,1.0,61.77000000000007,11.0,45.185454545454576,44.0,48.77772727272725,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15720,127.99,2.0,148.96500000000003,6.0,93.16999999999997,37.0,86.85324324324326,1.0,0.0,9.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15721,38.62,1.0,38.62000000000001,7.0,47.298571428571414,30.0,51.66733333333331,2.0,0.0,7.0,0.0,29.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15722,49.06,2.0,28.165000000000084,14.0,50.88785714285715,55.0,46.768363636363645,0.0,0.0,5.0,0.0,10.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15723,13.35,3.0,26.32333333333334,30.0,28.297333333333345,114.0,26.05657894736843,0.0,0.0,4.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15724,125.22,3.0,64.82666666666687,26.0,97.02961538461544,101.0,100.8429702970297,0.0,0.0,1.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15725,65.76,5.0,70.91600000000001,28.0,67.25928571428565,90.0,62.95433333333334,0.0,0.0,1.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15726,98.98,1.0,98.97999999999985,17.0,51.93352941176475,69.0,53.289999999999964,0.0,0.0,3.0,0.0,22.0,0.045454545454545456,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15727,35.0,4.0,97.14000000000003,19.0,95.907894736842,87.0,95.4590804597701,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15728,11.32,3.0,71.8766666666669,26.0,103.35769230769225,88.0,95.82727272727276,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15729,8.49,3.0,17.233333333333334,10.0,27.029000000000003,28.0,30.49178571428572,1.0,0.0,5.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15730,11.0,4.0,16.284999999999997,23.0,13.44260869565218,108.0,14.300185185185178,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15731,91.44,8.0,98.09625000000003,26.0,77.06192307692311,99.0,82.64404040404041,0.0,0.0,3.0,0.0,15.0,0.06666666666666667,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15732,64.3,3.0,86.02333333333331,16.0,96.67562500000007,76.0,85.23828947368415,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15733,39.22,2.0,33.239999999999924,10.0,33.80299999999996,60.0,49.38016666666669,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15734,48.95,1.0,48.949999999999996,4.0,35.092500000000015,17.0,35.75176470588236,0.0,0.0,5.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15735,76.09,7.0,94.59857142857143,28.0,95.47107142857148,110.0,94.09090909090914,0.0,0.0,2.0,0.0,27.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15736,61.02,5.0,88.17399999999995,10.0,93.00400000000005,51.0,93.78627450980395,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15737,19.95,6.0,17.466666666666658,22.0,17.64272727272726,85.0,16.877647058823538,1.0,0.0,6.0,0.0,27.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15738,85.1,2.0,116.50999999999993,12.0,122.22083333333335,56.0,100.39767857142867,2.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15739,113.71,2.0,76.07000000000012,13.0,101.03076923076911,81.0,98.43308641975311,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15740,40.62,10.0,41.390999999999984,31.0,37.18741935483871,90.0,41.35711111111112,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15741,77.3,1.0,77.3,4.0,85.64999999999993,42.0,80.9797619047619,1.0,0.0,2.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15742,71.86,5.0,53.736000000000004,14.0,49.10500000000002,46.0,43.1436956521739,2.0,0.0,5.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15743,75.53,9.0,41.52777777777779,26.0,43.35499999999997,103.0,40.30436893203881,0.0,0.0,3.0,0.0,20.0,0.05,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15744,33.43,4.0,39.48499999999999,22.0,45.72045454545453,104.0,48.32567307692314,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15745,43.01,5.0,45.028,20.0,34.79699999999998,103.0,37.15514563106796,2.0,0.0,8.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15746,21.35,5.0,18.653999999999996,24.0,18.382916666666677,99.0,18.191313131313127,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15747,71.61,3.0,52.496666666666634,31.0,47.18870967741935,93.0,41.66881720430107,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15748,57.06,1.0,57.06000000000005,12.0,48.47249999999999,68.0,47.70588235294119,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15749,57.36,3.0,50.856666666666655,18.0,30.878888888888923,68.0,32.06911764705882,1.0,0.0,3.0,0.0,10.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15750,21.61,3.0,22.400000000000006,19.0,24.920000000000016,74.0,22.687027027027014,2.0,0.0,6.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15751,41.17,8.0,41.4425,34.0,31.770588235294085,115.0,31.269565217391303,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15752,61.97,4.0,69.84500000000003,26.0,44.836153846153856,69.0,44.242028985507226,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15753,37.22,2.0,29.424999999999955,23.0,31.867826086956523,94.0,30.3327659574468,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
