,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.59,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>316.45,CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=151.80,CUSTOMER_ID_NB_TX_30DAY_WINDOW>105.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=138.65,CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.73,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,TERMINAL_ID_NB_TX_7DAY_WINDOW>5.50,TERMINAL_ID_NB_TX_30DAY_WINDOW>31.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.59,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.59,TERMINAL_ID_RISK_7DAY_WINDOW<=0.73","TX_AMOUNT<=219.59,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=316.45,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=105.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>138.65,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=11.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>151.80,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=94.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>151.80,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=99.69","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>151.80,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>151.80,TERMINAL_ID_RISK_7DAY_WINDOW<=0.73","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=79.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=105.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=105.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=138.65","TERMINAL_ID_RISK_7DAY_WINDOW>0.73,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=66.82","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>138.65,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.62","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.73,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.73,TERMINAL_ID_RISK_30DAY_WINDOW<=0.21"
16890,54.23,5.0,61.40999999999995,28.0,44.82607142857143,105.0,43.16771428571427,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16891,31.29,7.0,20.24428571428572,21.0,19.59904761904762,87.0,18.685632183908048,0.0,0.0,7.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16892,69.94,4.0,53.280000000000015,21.0,51.09380952380949,112.0,54.285089285714285,0.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16893,77.58,2.0,91.70500000000004,32.0,52.120624999999976,109.0,58.36422018348625,0.0,0.0,6.0,0.0,20.0,0.05,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16894,43.08,5.0,41.04000000000002,19.0,39.13368421052632,77.0,39.66077922077922,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16895,25.78,4.0,24.445,15.0,17.732666666666674,52.0,20.183269230769234,0.0,0.0,11.0,0.0,28.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16896,131.13,4.0,80.07500000000005,34.0,99.87235294117654,108.0,103.8107407407407,0.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16897,40.0,3.0,34.70333333333337,19.0,39.049999999999905,104.0,39.869903846153846,1.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16898,23.29,5.0,33.84000000000004,27.0,32.80259259259259,107.0,31.662710280373823,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16899,6.65,4.0,34.05249999999998,25.0,25.243199999999987,114.0,27.092631578947376,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16900,105.97,5.0,99.91799999999998,20.0,92.31599999999995,94.0,93.33127659574467,1.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16901,28.6,3.0,35.67333333333337,14.0,29.134285714285728,66.0,28.046363636363644,2.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16902,17.8,4.0,24.11999999999999,18.0,19.791111111111096,86.0,27.168604651162784,0.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16903,50.23,2.0,66.07000000000016,25.0,74.12040000000003,92.0,82.11304347826095,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16904,90.06,4.0,105.46749999999997,26.0,107.1988461538462,80.0,102.30500000000004,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16905,50.94,3.0,54.35999999999999,21.0,62.324285714285665,91.0,68.67065934065934,0.0,0.0,7.0,0.0,14.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16906,51.66,3.0,51.996666666666634,25.0,48.40959999999999,96.0,41.99781250000003,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16907,33.74,2.0,53.10999999999986,16.0,72.63937499999994,66.0,77.2389393939394,0.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16908,46.34,5.0,50.794,26.0,40.43076923076923,87.0,43.784367816091944,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16909,11.4,4.0,10.932499999999996,31.0,7.9429032258064565,108.0,7.716481481481481,2.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16910,24.34,6.0,26.888333333333332,25.0,30.376800000000006,103.0,31.18417475728155,0.0,0.0,2.0,0.0,7.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16911,41.21,3.0,62.393333333333345,3.0,62.393333333333345,11.0,54.36090909090908,2.0,0.0,2.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16912,34.01,2.0,39.229999999999976,14.0,26.157142857142855,64.0,26.322499999999987,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16913,8.93,4.0,10.790000000000001,15.0,13.961999999999993,67.0,15.134179104477608,0.0,0.0,7.0,0.0,17.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16914,39.83,3.0,62.41666666666672,27.0,70.81740740740744,107.0,65.53878504672895,0.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16915,19.76,3.0,19.823333333333334,21.0,22.579047619047607,93.0,21.4048387096774,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16916,70.93,2.0,96.90499999999996,9.0,85.00111111111113,33.0,89.89757575757574,2.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16917,8.9,2.0,12.255000000000013,13.0,16.59923076923077,63.0,20.819523809523808,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16918,19.73,5.0,51.2560000000001,26.0,62.48423076923079,106.0,67.22566037735845,2.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16919,38.28,6.0,83.45666666666672,25.0,91.66519999999996,115.0,84.35747826086957,2.0,0.0,4.0,0.0,34.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16920,67.31,2.0,64.685,4.0,62.21749999999999,24.0,53.76000000000002,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16921,43.49,2.0,82.29999999999998,3.0,89.27333333333337,24.0,98.25458333333334,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16922,39.1,2.0,33.64500000000005,23.0,38.22086956521742,103.0,38.554660194174716,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16923,1.68,2.0,5.200000000000002,22.0,4.354545454545451,79.0,4.9598734177215205,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16924,4.1,4.0,10.927499999999997,17.0,10.52529411764706,72.0,11.432916666666673,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16925,55.65,5.0,51.16399999999988,20.0,78.0495,106.0,92.32452830188687,2.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16926,126.48,5.0,107.57599999999988,27.0,102.63444444444443,95.0,100.97736842105267,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16927,34.18,3.0,41.640000000000015,17.0,29.912352941176476,71.0,31.12704225352112,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16928,38.77,4.0,30.319999999999993,19.0,46.147368421052725,100.0,47.94380000000001,1.0,0.0,6.0,0.0,30.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16929,56.97,4.0,99.39500000000015,22.0,81.23636363636359,103.0,87.630776699029,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16930,20.13,5.0,17.68399999999999,27.0,18.861111111111107,97.0,17.093608247422676,1.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16931,49.93,3.0,35.58666666666664,20.0,23.561000000000014,92.0,22.269673913043484,1.0,0.0,9.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16932,66.54,3.0,93.27000000000004,19.0,87.37263157894733,105.0,102.13857142857137,3.0,0.0,7.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16933,52.51,3.0,45.84000000000003,17.0,40.04470588235291,55.0,44.25054545454547,1.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16934,76.03,4.0,44.67500000000013,19.0,70.16736842105263,84.0,76.75750000000002,1.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16935,112.65,7.0,85.25714285714284,27.0,145.26370370370367,118.0,81.12932203389833,2.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16936,106.05,2.0,82.44499999999996,11.0,87.47909090909091,28.0,90.36535714285719,2.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16937,15.74,1.0,15.740000000000014,7.0,72.3185714285714,30.0,61.45333333333331,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16938,54.09,3.0,40.460000000000036,24.0,38.88208333333336,104.0,38.70403846153842,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16939,106.34,4.0,92.05249999999995,15.0,121.76666666666665,58.0,103.56913793103449,1.0,0.0,6.0,0.0,33.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16940,128.34,6.0,115.03499999999997,28.0,97.89107142857142,88.0,80.70954545454549,0.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16941,36.5,1.0,36.50000000000004,22.0,57.907727272727236,55.0,55.71400000000001,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16942,30.92,4.0,19.155000000000037,25.0,23.904799999999977,100.0,24.538500000000003,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16943,83.14,4.0,82.36,12.0,86.64083333333339,55.0,130.86800000000005,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16944,25.69,4.0,27.642499999999984,18.0,41.748888888888956,87.0,46.158620689655166,1.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16945,69.69,3.0,40.32333333333333,4.0,41.0175,15.0,40.76466666666667,1.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16946,43.09,1.0,43.09000000000006,22.0,83.80590909090908,83.0,76.75891566265055,1.0,0.0,12.0,0.0,42.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16947,33.06,5.0,29.478000000000016,14.0,30.95071428571427,83.0,31.712289156626515,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16948,10.16,1.0,10.16,4.0,7.122499999999998,17.0,5.658823529411765,2.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16949,79.32,7.0,70.15999999999997,26.0,70.06576923076926,104.0,77.92384615384613,1.0,0.0,3.0,0.0,16.0,0.0625,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16950,36.73,5.0,91.254,19.0,87.90421052631572,90.0,97.05155555555545,1.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16951,55.7,3.0,66.1966666666667,15.0,57.464000000000006,60.0,62.034666666666695,3.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16952,6.33,3.0,10.659999999999982,15.0,20.614666666666647,91.0,25.06912087912087,0.0,0.0,2.0,0.0,30.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16953,68.56,2.0,87.32999999999996,22.0,88.13590909090911,87.0,89.33321839080453,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16954,50.36,4.0,44.17499999999994,27.0,35.69333333333329,123.0,38.494959349593486,1.0,0.0,6.0,0.0,25.0,0.04,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16955,95.78,2.0,68.21999999999997,23.0,80.87260869565218,116.0,83.19681034482765,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16956,8.86,2.0,8.65499999999995,14.0,12.262142857142846,88.0,12.114431818181826,1.0,0.0,3.0,0.0,17.0,0.11764705882352941,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16957,66.89,8.0,34.10875,22.0,38.98181818181816,81.0,40.00123456790121,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16958,41.81,5.0,26.958000000000006,26.0,35.449999999999996,92.0,32.985760869565226,1.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
