,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>220.97,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.15,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=3.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=120.67,CUSTOMER_ID_NB_TX_30DAY_WINDOW>15.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=107.81,CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.97,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=202.51","TX_AMOUNT<=220.97,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=116.59","TX_AMOUNT<=220.97,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.97,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=220.97,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_7DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=220.15,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=220.15,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=112.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=15.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=15.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=47.17","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50"
18324,8.5,2.0,8.45999999999999,6.0,14.664999999999985,35.0,15.122285714285708,0.0,0.0,1.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18325,48.45,4.0,50.08750000000002,23.0,52.56739130434784,128.0,54.20062500000002,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18326,20.14,2.0,46.21999999999997,9.0,100.03333333333326,38.0,97.24499999999996,1.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18327,128.58,1.0,128.57999999999998,14.0,67.60000000000001,42.0,69.40976190476188,1.0,0.0,6.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18328,11.94,5.0,6.479999999999999,23.0,7.808260869565222,95.0,8.086947368421052,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18329,39.66,4.0,37.460000000000015,18.0,52.040555555555514,79.0,48.37607594936706,0.0,0.0,11.0,0.0,38.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18330,50.33,4.0,64.41749999999996,19.0,86.97789473684217,99.0,86.46262626262623,0.0,0.0,4.0,0.25,20.0,0.05,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18331,41.11,2.0,40.009999999999984,11.0,92.6445454545455,40.0,90.24950000000004,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18332,18.66,4.0,10.805000000000003,29.0,10.108965517241383,105.0,11.271333333333338,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18333,23.79,1.0,23.789999999999704,16.0,44.096875000000004,89.0,58.97696629213485,2.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18334,75.89,4.0,67.24749999999989,27.0,92.66999999999996,105.0,90.8928571428571,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18335,193.51,2.0,129.67500000000018,18.0,109.73611111111103,80.0,98.05675,0.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18336,74.26,3.0,72.04333333333331,10.0,69.986,38.0,78.34789473684212,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18337,35.21,2.0,62.20500000000021,23.0,78.13130434782606,96.0,86.3245833333334,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18338,28.65,4.0,52.610000000000085,24.0,51.404166666666676,101.0,60.934455445544586,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18339,64.45,5.0,64.86799999999998,29.0,62.15586206896552,104.0,63.470673076923056,1.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18340,134.44,1.0,134.43999999999997,16.0,99.74687499999999,81.0,99.53901234567903,1.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18341,87.37,6.0,71.27666666666667,25.0,71.96439999999991,115.0,82.58243478260867,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18342,50.45,3.0,47.22666666666669,25.0,57.20880000000002,83.0,56.973132530120445,3.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18343,9.97,3.0,15.893333333333336,28.0,16.33071428571429,111.0,15.619459459459451,1.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18344,77.94,4.0,59.00999999999987,23.0,61.71173913043474,106.0,68.79971698113205,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18345,12.65,4.0,9.229999999999999,31.0,7.017419354838716,126.0,7.295317460317455,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18346,49.77,2.0,54.62500000000013,15.0,58.677333333333294,90.0,52.55644444444447,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18347,19.86,2.0,21.74500000000001,8.0,15.673750000000004,23.0,13.583478260869569,0.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18348,47.64,1.0,47.64000000000006,14.0,45.883571428571415,45.0,39.76777777777777,1.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18349,111.46,1.0,111.46000000000012,13.0,79.30461538461526,74.0,76.12635135135137,1.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18350,46.25,8.0,28.022500000000008,19.0,30.412105263157883,59.0,32.804745762711875,2.0,0.0,10.0,0.0,32.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18351,102.35,6.0,70.2233333333333,24.0,76.89333333333337,98.0,76.36877551020402,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18352,35.81,3.0,41.829999999999984,28.0,32.39285714285712,113.0,33.2324778761062,1.0,0.0,12.0,0.0,31.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18353,72.77,1.0,72.77,6.0,48.34166666666661,39.0,45.14769230769233,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18354,99.52,3.0,77.75,18.0,79.06499999999994,84.0,73.12178571428572,1.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18355,34.26,1.0,34.26000000000001,2.0,32.15500000000001,13.0,27.59461538461538,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18356,90.13,4.0,77.24750000000002,26.0,76.21153846153841,110.0,73.0732727272727,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18357,150.04,2.0,106.14999999999998,6.0,106.17166666666662,20.0,104.069,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18358,37.75,6.0,41.97833333333332,35.0,34.75028571428574,115.0,34.42173913043478,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18359,32.0,4.0,33.34500000000001,16.0,25.13749999999997,106.0,25.25037735849056,2.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18360,54.46,7.0,39.607142857142854,36.0,36.245833333333366,124.0,37.11233870967743,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18361,56.1,5.0,41.46800000000003,27.0,32.29222222222218,108.0,35.9049074074074,2.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18362,44.19,4.0,45.752499999999955,22.0,62.46954545454546,114.0,54.89938596491222,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18363,108.5,4.0,83.16749999999983,16.0,85.0312499999999,86.0,99.86651162790692,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18364,21.69,3.0,34.183333333333366,30.0,34.48266666666667,107.0,37.10943925233646,2.0,0.0,10.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18365,57.03,2.0,57.180000000000106,19.0,60.061052631578974,89.0,67.24056179775283,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18366,22.01,1.0,22.01000000000004,16.0,21.035624999999996,54.0,19.144259259259243,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18367,25.78,2.0,23.714999999999975,10.0,24.13099999999998,39.0,23.923846153846142,1.0,0.0,8.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18368,205.94,3.0,99.45999999999998,10.0,110.62399999999994,39.0,100.03205128205124,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18369,19.68,2.0,36.765,10.0,37.53900000000002,33.0,51.91181818181818,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18370,60.2,2.0,93.97499999999991,15.0,90.35133333333339,72.0,87.96208333333333,1.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18371,64.77,9.0,57.621111111111105,21.0,67.21571428571424,89.0,63.38707865168537,1.0,0.0,2.0,0.0,7.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18372,51.87,2.0,38.33999999999986,30.0,43.51533333333334,101.0,44.68514851485148,1.0,0.0,9.0,0.0,44.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18373,3.35,2.0,7.145000000000008,14.0,12.065714285714293,61.0,12.933114754098368,2.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18374,112.41,3.0,109.05333333333328,13.0,79.62769230769229,45.0,99.26222222222226,0.0,0.0,1.0,0.0,18.0,0.05555555555555555,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18375,57.59,1.0,57.59000000000002,12.0,35.211666666666645,66.0,38.751060606060655,2.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18376,20.65,5.0,31.58799999999996,22.0,33.57318181818182,107.0,28.492523364486,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18377,23.06,5.0,17.253999999999987,22.0,22.235454545454534,90.0,28.596222222222206,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18378,54.41,4.0,63.28250000000003,24.0,60.27875000000004,87.0,66.77804597701147,2.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18379,5.49,1.0,5.49,3.0,6.593333333333334,10.0,6.925999999999999,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
18380,60.5,3.0,36.339999999999996,18.0,43.738333333333344,68.0,42.569852941176464,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18381,52.54,7.0,119.09142857142862,32.0,98.976875,124.0,95.51419354838704,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18382,197.35,4.0,104.11000000000001,33.0,88.84909090909085,107.0,83.54401869158869,3.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18383,36.05,5.0,25.294000000000015,19.0,29.9121052631579,59.0,29.824067796610148,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18384,7.44,1.0,7.44,5.0,66.38400000000004,29.0,55.30827586206895,1.0,0.0,9.0,0.0,22.0,0.045454545454545456,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18385,10.77,4.0,9.294999999999998,15.0,11.370000000000001,37.0,11.581621621621618,1.0,0.0,9.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18386,153.98,8.0,84.47000000000006,25.0,78.34400000000001,119.0,74.1667226890756,0.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18387,72.75,2.0,101.20499999999996,8.0,93.12750000000001,26.0,82.19461538461536,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18388,36.36,1.0,36.359999999999985,1.0,36.360000000000014,9.0,33.67777777777778,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
18389,77.44,3.0,130.4533333333333,25.0,118.29079999999996,107.0,102.30392523364485,0.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18390,6.35,4.0,7.092499999999999,27.0,9.443703703703703,100.0,8.406700000000006,2.0,0.0,10.0,0.0,33.0,0.030303030303030304,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18391,74.49,4.0,42.142500000000034,35.0,53.83742857142859,121.0,58.0915702479339,2.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18392,37.04,3.0,36.453333333333255,22.0,90.16681818181829,98.0,87.78387755102042,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18393,32.33,2.0,38.554999999999986,24.0,74.36625,100.0,72.54020000000003,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18394,20.01,6.0,75.00166666666665,26.0,73.20692307692308,102.0,71.78156862745097,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18395,97.33,2.0,58.82000000000003,14.0,64.97214285714277,58.0,84.23275862068968,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18396,70.49,1.0,70.48999999999975,17.0,42.41764705882354,93.0,45.48010752688182,1.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18397,92.42,2.0,60.17499999999976,27.0,67.84296296296299,110.0,67.09536363636362,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18398,48.29,4.0,57.9049999999999,20.0,82.24499999999999,66.0,85.87393939393938,1.0,0.0,7.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
18399,66.93,8.0,53.45874999999998,25.0,49.04720000000004,100.0,45.957900000000016,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
