,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.05,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=221.45,CUSTOMER_ID_NB_TX_7DAY_WINDOW>16.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=118.06,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=140.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=107.90,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.76,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.14,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.05,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=133.47","TX_AMOUNT<=219.05,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=128.69","TX_AMOUNT<=219.05,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=111.57","TX_AMOUNT<=219.05,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.05,TERMINAL_ID_RISK_7DAY_WINDOW<=0.76","TX_AMOUNT<=219.05,TERMINAL_ID_RISK_30DAY_WINDOW<=0.14","CUSTOMER_ID_NB_TX_30DAY_WINDOW>140.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=29.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>7.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=31.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>118.06,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=82.30","CUSTOMER_ID_NB_TX_30DAY_WINDOW>140.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=90.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>140.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=97.93","TERMINAL_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.25","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.14,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.00"
14728,3.92,2.0,3.27,12.0,4.904166666666666,57.0,6.172280701754388,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14729,14.21,4.0,33.43250000000001,23.0,49.519130434782554,101.0,46.17990099009902,1.0,0.0,9.0,0.0,29.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14730,15.75,4.0,13.897499999999992,24.0,13.399583333333334,100.0,12.642400000000015,3.0,0.0,12.0,0.0,29.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14731,23.39,2.0,55.85999999999999,16.0,47.21000000000001,40.0,44.22649999999997,0.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14732,70.06,4.0,85.80500000000004,20.0,93.08100000000005,102.0,110.25470588235292,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14733,136.75,5.0,73.378,14.0,82.53357142857136,63.0,94.5814285714286,0.0,0.0,3.0,0.0,10.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14734,20.45,7.0,29.464285714285715,29.0,31.491034482758625,98.0,30.350612244897945,1.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14735,11.04,1.0,11.040000000000003,4.0,16.284999999999982,25.0,17.831600000000005,1.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14736,18.54,2.0,11.740000000000016,10.0,16.915999999999986,56.0,22.007499999999993,0.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14737,155.36,1.0,155.36000000000007,5.0,109.23400000000001,25.0,79.55000000000001,0.0,0.0,6.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14738,65.8,2.0,63.30500000000001,19.0,60.7963157894737,101.0,61.48504950495048,1.0,0.0,7.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14739,67.83,2.0,46.48499999999991,27.0,85.00555555555555,107.0,80.31205607476633,0.0,0.0,8.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14740,18.06,4.0,13.907500000000002,32.0,14.260625,89.0,14.008089887640445,2.0,0.0,10.0,0.0,31.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14741,18.92,4.0,40.66250000000004,26.0,44.68423076923073,91.0,56.83802197802194,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14742,23.72,5.0,49.77200000000006,26.0,39.99923076923078,101.0,37.430297029702956,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14743,13.03,3.0,15.016666666666682,20.0,20.989999999999995,56.0,21.462857142857136,2.0,0.0,7.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14744,38.69,5.0,26.544000000000004,20.0,21.51400000000001,69.0,20.713478260869564,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14745,90.18,7.0,70.67999999999998,26.0,76.63884615384616,84.0,84.38714285714286,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14746,20.92,4.0,64.28999999999996,19.0,63.688421052631554,90.0,62.73444444444448,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14747,101.46,7.0,54.90142857142859,31.0,70.54806451612906,107.0,75.0456074766355,3.0,0.0,7.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14748,51.82,4.0,51.28749999999997,14.0,61.64714285714286,79.0,83.16354430379751,1.0,0.0,9.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14749,19.93,3.0,25.52666666666669,15.0,23.721333333333334,57.0,23.136140350877188,0.0,0.0,4.0,0.0,23.0,0.043478260869565216,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14750,8.41,4.0,12.385000000000002,21.0,12.373333333333326,99.0,12.706767676767672,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14751,95.47,4.0,72.01000000000006,21.0,76.26571428571431,83.0,74.03216867469881,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14752,17.15,5.0,22.21599999999999,25.0,18.8096,102.0,17.300098039215687,0.0,0.0,6.0,0.0,33.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14753,82.38,4.0,82.9725,16.0,76.28187499999999,62.0,83.55677419354838,1.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14754,77.42,5.0,57.05000000000003,13.0,61.178461538461534,80.0,56.68100000000004,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14755,83.48,4.0,119.28499999999988,26.0,102.55846153846157,74.0,95.53689189189187,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14756,17.76,6.0,104.87,24.0,111.32916666666665,104.0,106.40490384615383,0.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14757,18.0,1.0,17.999999999999993,2.0,20.075000000000003,9.0,20.672222222222224,0.0,0.0,1.0,0.0,10.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14758,40.69,4.0,53.08999999999999,31.0,61.727096774193534,111.0,67.8791891891892,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14759,27.78,1.0,27.78000000000006,11.0,20.367272727272717,60.0,21.126166666666666,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14760,33.99,4.0,45.597500000000004,24.0,43.95208333333334,99.0,40.85737373737375,1.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14761,87.99,5.0,69.31399999999994,21.0,84.29428571428573,77.0,74.14805194805193,0.0,0.0,9.0,0.0,30.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14762,57.86,4.0,37.64500000000007,29.0,37.198965517241376,95.0,35.751578947368436,0.0,0.0,1.0,0.0,6.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14763,83.16,4.0,84.90499999999997,17.0,90.84294117647062,91.0,84.44637362637363,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14764,28.27,7.0,73.72285714285704,21.0,74.94571428571432,107.0,77.54523364485978,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14765,54.37,5.0,60.290000000000006,24.0,65.92500000000001,88.0,55.52659090909091,1.0,0.0,4.0,0.0,16.0,0.0625,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14766,11.04,5.0,13.788000000000011,20.0,11.761500000000009,99.0,13.427878787878791,0.0,0.0,3.0,0.0,19.0,0.05263157894736842,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14767,34.78,1.0,34.779999999999966,12.0,22.93416666666666,45.0,22.933333333333337,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14768,52.11,3.0,44.743333333333375,12.0,47.94750000000005,52.0,45.74750000000002,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14769,88.53,7.0,108.49714285714278,24.0,115.29499999999996,95.0,97.16673684210522,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14770,35.64,3.0,29.119999999999987,24.0,41.43541666666666,99.0,39.081818181818186,0.0,0.0,2.0,0.0,3.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14771,15.6,3.0,46.339999999999975,16.0,57.80000000000005,70.0,57.50328571428573,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14772,21.8,2.0,67.92999999999991,17.0,60.67470588235293,95.0,59.574421052631564,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14773,26.17,5.0,26.650000000000023,24.0,38.656666666666666,87.0,40.54379310344827,2.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14774,138.43,3.0,112.19999999999993,17.0,79.2929411764706,61.0,85.74885245901642,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14775,31.32,6.0,18.320000000000004,20.0,23.317500000000013,74.0,25.3481081081081,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14776,24.66,2.0,39.794999999999945,12.0,55.17333333333334,45.0,57.743777777777765,2.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14777,10.31,9.0,13.076666666666666,20.0,14.853500000000006,91.0,14.431208791208773,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14778,48.22,2.0,37.93000000000013,17.0,64.64117647058828,68.0,62.115882352941206,0.0,0.0,3.0,0.0,17.0,0.058823529411764705,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14779,30.45,2.0,62.75000000000004,3.0,51.923333333333325,12.0,81.79333333333334,2.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14780,99.1,2.0,82.13000000000001,12.0,67.84916666666668,34.0,63.357941176470575,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14781,26.48,4.0,18.21000000000001,34.0,15.727352941176472,131.0,15.29038167938932,0.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14782,4.7,5.0,25.026000000000018,12.0,29.495833333333334,39.0,31.486923076923077,0.0,0.0,9.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14783,115.4,4.0,81.45250000000007,19.0,80.10210526315787,73.0,81.56520547945206,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14784,11.88,4.0,13.29250000000001,10.0,10.524000000000003,67.0,8.88850746268657,0.0,0.0,3.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14785,139.31,3.0,138.69666666666666,14.0,94.96142857142856,40.0,85.56400000000004,1.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14786,7.52,3.0,4.806666666666662,12.0,5.42416666666666,55.0,5.724909090909087,0.0,0.0,10.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14787,64.79,5.0,74.12200000000001,28.0,67.35214285714282,92.0,60.92804347826089,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14788,3.48,1.0,3.48,3.0,17.55999999999999,16.0,21.86625,1.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14789,48.9,1.0,48.90000000000005,12.0,53.107499999999995,46.0,51.87934782608696,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14790,3.99,2.0,6.954999999999996,18.0,6.2755555555555596,77.0,5.292077922077923,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14791,13.99,7.0,10.018571428571429,33.0,11.013333333333337,103.0,11.747184466019407,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14792,8.56,6.0,14.75666666666669,22.0,16.598181818181818,79.0,19.089620253164554,0.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14793,68.32,5.0,47.770000000000074,19.0,65.6521052631579,81.0,65.10753086419757,1.0,0.0,3.0,0.0,37.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14794,56.35,6.0,56.933333333333366,14.0,60.833571428571425,81.0,56.67691358024696,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14795,77.69,6.0,68.88166666666667,39.0,76.60487179487184,125.0,72.03800000000001,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14796,4.95,5.0,5.2920000000000025,17.0,5.108235294117641,72.0,6.390694444444444,1.0,0.0,5.0,0.0,33.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14797,33.13,2.0,24.330000000000005,18.0,21.407222222222227,65.0,19.347076923076937,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14798,24.3,1.0,24.299999999999994,14.0,34.709999999999994,56.0,37.23214285714289,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14799,20.46,3.0,34.79666666666671,32.0,32.160937499999996,122.0,30.120327868852456,1.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,41.95,6.0,71.05499999999999,25.0,56.10360000000005,101.0,57.85801980198018,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14801,10.52,14.0,10.10642857142857,38.0,11.868157894736845,114.0,12.166140350877196,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14802,82.56,6.0,67.13166666666667,22.0,58.323636363636346,97.0,60.460206185567,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14803,12.67,2.0,18.41000000000001,28.0,19.645714285714288,107.0,17.64355140186918,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14804,64.01,3.0,58.40333333333325,20.0,74.6844999999999,95.0,78.8056842105263,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14805,36.06,2.0,28.490000000000016,20.0,28.832000000000004,100.0,25.300100000000015,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14806,67.16,1.0,67.16000000000034,15.0,65.74066666666664,86.0,66.90069767441864,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14807,24.24,6.0,19.228333333333328,30.0,15.538333333333334,97.0,16.863505154639185,0.0,0.0,9.0,0.0,30.0,0.0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14808,79.89,5.0,59.84000000000002,24.0,83.92166666666667,83.0,81.13674698795178,0.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14809,47.84,5.0,45.991999999999955,20.0,47.76200000000002,80.0,52.23462500000003,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
