,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>221.43,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>222.91,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=107.02,CUSTOMER_ID_NB_TX_30DAY_WINDOW>75.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=94.76,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW>8.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=221.43,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=123.44","TX_AMOUNT<=221.43,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50","TX_AMOUNT<=221.43,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=121.82","TX_AMOUNT<=221.43,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=221.43,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=221.43,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=8.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=222.91,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=222.91,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=14.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>7.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=8.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=21.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>107.02,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=82.43","TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=77.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=115.00","TERMINAL_ID_NB_TX_7DAY_WINDOW>7.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=75.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=115.00","TERMINAL_ID_NB_TX_30DAY_WINDOW<=8.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=89.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=25.98","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=97.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>7.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=8.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.27"
13116,49.09,5.0,53.88199999999999,23.0,68.5078260869565,70.0,69.317,1.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13117,82.35,4.0,51.37749999999997,16.0,56.466250000000024,64.0,61.87046875,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13118,51.15,1.0,51.15000000000001,9.0,86.65666666666667,33.0,91.05000000000001,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13119,97.43,2.0,64.33000000000004,32.0,86.20968749999999,122.0,91.64598360655731,3.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13120,53.06,3.0,48.213333333333274,10.0,52.51700000000003,48.0,56.52645833333333,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13121,9.52,3.0,12.350000000000028,29.0,17.008965517241364,115.0,16.32791304347825,2.0,0.0,7.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13122,145.9,3.0,115.54666666666662,12.0,111.27999999999999,35.0,92.02457142857145,1.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13123,22.23,6.0,37.70166666666665,18.0,47.18666666666666,70.0,54.56142857142859,0.0,0.0,4.0,0.0,23.0,0.5217391304347826,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13124,92.41,5.0,98.38000000000011,34.0,89.94294117647058,137.0,91.67211678832123,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13125,80.93,3.0,87.68666666666672,16.0,75.43437499999997,84.0,70.04988095238096,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13126,12.61,2.0,11.784999999999991,26.0,15.109615384615392,102.0,15.080686274509793,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13127,45.87,5.0,73.30800000000008,20.0,81.82299999999998,88.0,95.34511363636362,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13128,51.47,2.0,78.29499999999997,20.0,73.45449999999992,100.0,73.00749999999998,1.0,0.0,5.0,0.2,25.0,0.04,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13129,73.12,5.0,75.30000000000007,14.0,85.69071428571417,86.0,94.18523255813952,1.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13130,51.33,2.0,46.395000000000074,14.0,63.24142857142851,66.0,77.04969696969694,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13131,119.7,1.0,119.69999999999975,16.0,106.87812499999994,111.0,107.79279279279281,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13132,93.14,4.0,75.06249999999997,18.0,82.38777777777786,88.0,79.63318181818192,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13133,25.86,2.0,41.13499999999991,16.0,51.948125000000005,72.0,48.12319444444444,2.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13134,62.13,1.0,62.12999999999997,5.0,44.778000000000006,30.0,36.41566666666668,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13135,48.1,2.0,40.595000000000056,14.0,77.15,51.0,63.07980392156863,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13136,17.15,5.0,14.672000000000015,26.0,13.77038461538461,109.0,15.897155963302756,3.0,0.0,9.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13137,61.22,4.0,106.61999999999989,33.0,86.53060606060602,116.0,87.48086206896552,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13138,76.18,3.0,70.32666666666665,20.0,41.77400000000002,77.0,42.44000000000001,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13139,5.78,5.0,12.374000000000008,10.0,11.475000000000003,56.0,14.270892857142863,0.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13140,28.82,2.0,30.49500000000004,8.0,30.787499999999973,40.0,35.96800000000002,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13141,22.22,4.0,51.002500000000005,6.0,56.36833333333334,18.0,55.37000000000002,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13142,89.97,5.0,83.46799999999999,25.0,78.46120000000006,102.0,78.69421568627455,2.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13143,55.72,3.0,75.90333333333336,17.0,87.94411764705885,92.0,86.94065217391298,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13144,139.87,1.0,139.87,1.0,139.8700000000001,10.0,87.35100000000001,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13145,162.95,3.0,107.00999999999993,21.0,99.24142857142864,92.0,93.79673913043473,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13146,55.53,2.0,45.925,20.0,52.43850000000003,82.0,49.50256097560974,1.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13147,110.38,5.0,82.30599999999998,25.0,94.23280000000014,118.0,92.1415254237288,1.0,0.0,8.0,0.0,36.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148,16.76,7.0,25.21857142857142,24.0,22.758333333333315,96.0,21.69364583333332,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13149,23.06,4.0,43.45250000000007,20.0,67.93400000000001,98.0,76.99295918367348,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13150,27.04,3.0,25.079999999999984,25.0,18.3676,99.0,19.1950505050505,1.0,0.0,8.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13151,24.22,5.0,49.59999999999998,19.0,55.07736842105265,95.0,61.61831578947369,1.0,0.0,11.0,0.0,32.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13152,59.15,3.0,62.60333333333336,33.0,85.38969696969696,123.0,91.38178861788612,1.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13153,10.13,1.0,10.129999999999958,15.0,26.558666666666646,46.0,28.231739130434786,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13154,124.79,4.0,108.86000000000004,23.0,90.60391304347822,96.0,72.92968749999997,1.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13155,117.71,6.0,96.90333333333331,21.0,90.32476190476189,79.0,85.41835443037978,1.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13156,121.93,3.0,95.72333333333336,22.0,105.07227272727268,73.0,94.06219178082196,0.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13157,7.78,3.0,13.336666666666654,16.0,12.047500000000005,63.0,11.534603174603168,0.0,0.0,8.0,0.0,28.0,0.0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13158,26.38,6.0,22.62166666666667,33.0,18.523939393939393,117.0,17.720085470085476,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13159,11.97,3.0,17.013333333333357,15.0,52.71400000000006,68.0,51.44852941176469,2.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13160,42.9,4.0,32.084999999999965,15.0,41.644666666666694,82.0,45.142926829268305,1.0,0.0,6.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13161,52.24,3.0,70.08333333333333,9.0,73.21222222222224,37.0,61.19432432432431,1.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13162,166.34,2.0,116.25499999999985,23.0,77.17478260869554,110.0,89.04918181818186,2.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13163,41.91,1.0,41.91000000000001,12.0,39.95083333333335,53.0,36.33056603773584,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13164,41.13,2.0,49.90000000000002,13.0,43.439230769230775,47.0,47.831276595744704,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13165,4.07,7.0,18.60142857142859,36.0,17.034722222222218,112.0,15.867767857142862,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13166,61.67,4.0,71.73500000000006,21.0,79.0357142857143,100.0,85.93810000000003,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13167,11.96,7.0,31.951428571428576,31.0,30.591935483870955,108.0,28.88675925925925,2.0,0.0,8.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13168,136.99,7.0,115.50142857142855,29.0,96.0213793103448,73.0,99.48534246575339,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13169,51.47,5.0,48.684000000000054,27.0,51.69074074074074,117.0,51.129914529914544,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13170,0.57,3.0,7.173333333333347,25.0,13.262000000000015,108.0,17.91203703703703,2.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13171,44.21,2.0,50.585000000000036,12.0,46.22416666666666,51.0,47.405882352941155,0.0,0.0,0.0,0.0,12.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13172,34.62,4.0,24.505000000000003,17.0,27.397058823529417,62.0,25.45451612903226,1.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13173,49.19,4.0,40.02499999999998,30.0,80.66100000000002,121.0,88.17603305785119,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13174,23.5,5.0,28.358000000000004,30.0,28.052333333333344,122.0,29.513688524590172,2.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13175,124.54,5.0,91.15000000000003,21.0,89.9123809523809,98.0,82.86540816326529,2.0,0.0,10.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13176,67.87,2.0,34.57000000000002,15.0,62.37133333333335,58.0,60.78344827586203,2.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13177,12.39,3.0,24.686666666666667,15.0,19.45266666666668,98.0,18.867551020408154,1.0,0.0,7.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13178,114.58,1.0,114.58000000000004,7.0,80.51428571428573,29.0,74.57172413793104,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13179,80.09,5.0,48.67400000000002,13.0,58.039999999999935,69.0,67.67246376811592,0.0,0.0,10.0,0.0,30.0,0.03333333333333333,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13180,136.8,3.0,108.44333333333334,15.0,79.9926666666667,47.0,76.35319148936173,1.0,0.0,8.0,0.0,38.0,0.0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13181,59.74,1.0,59.74,5.0,68.01799999999999,21.0,60.298095238095236,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13182,34.71,7.0,23.428571428571423,24.0,25.93750000000001,87.0,27.511264367816107,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13183,42.85,6.0,31.19666666666666,22.0,37.96272727272728,63.0,38.81682539682539,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
