,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.44,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>273.02,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=128.79,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=76.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=105.20,CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.59,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.17,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.44,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TX_AMOUNT<=220.44,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=7.01","TX_AMOUNT<=220.44,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50","TX_AMOUNT<=220.44,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=9.62","TX_AMOUNT<=220.44,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=76.50","TX_AMOUNT<=220.44,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=10.17","TX_AMOUNT<=220.44,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.44,TERMINAL_ID_RISK_7DAY_WINDOW<=0.59","TX_AMOUNT<=220.44,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50","TX_AMOUNT<=220.44,TERMINAL_ID_RISK_30DAY_WINDOW<=0.17","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>128.79,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>76.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=273.02,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=128.79","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=273.02,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=273.02,TERMINAL_ID_RISK_30DAY_WINDOW<=0.17","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>128.79,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>128.79,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=81.26","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=18.73","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=116.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=10.36","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.59,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50"
17430,54.34,7.0,113.87714285714286,31.0,100.62580645161286,96.0,95.38041666666665,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17431,88.04,2.0,110.26499999999999,10.0,86.10200000000012,81.0,87.95271604938274,3.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17432,99.87,2.0,83.45999999999988,10.0,94.288,62.0,84.48919354838712,0.0,0.0,0.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17433,59.9,3.0,43.37666666666667,16.0,54.24624999999999,45.0,52.24155555555557,2.0,0.0,10.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17434,97.22,3.0,117.29333333333336,14.0,73.7057142857143,65.0,71.46107692307687,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17435,22.3,8.0,33.77499999999999,19.0,37.10368421052632,84.0,38.77250000000002,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17436,18.73,3.0,28.63333333333333,12.0,28.619166666666654,52.0,36.05903846153844,0.0,0.0,2.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17437,71.91,2.0,49.695000000000014,12.0,47.79500000000004,40.0,50.53850000000001,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17438,27.57,4.0,19.857499999999998,12.0,16.658333333333328,39.0,14.79179487179485,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17439,77.84,5.0,80.94600000000011,29.0,79.69620689655174,122.0,75.07008196721318,3.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17440,9.83,3.0,25.92666666666665,16.0,25.88874999999998,85.0,29.541176470588216,1.0,0.0,5.0,0.0,29.0,0.0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17441,160.11,4.0,97.75,17.0,96.35705882352943,72.0,89.0011111111111,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17442,30.51,3.0,18.24666666666666,21.0,18.740476190476198,66.0,17.194393939393933,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17443,8.61,2.0,12.065000000000007,8.0,12.778750000000002,39.0,13.756153846153856,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17444,74.42,4.0,40.50000000000002,25.0,65.44399999999999,101.0,56.62039603960397,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17445,33.61,3.0,28.32333333333339,23.0,26.75391304347824,94.0,25.45446808510639,2.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17446,16.35,3.0,15.923333333333323,14.0,18.08,62.0,18.538709677419345,1.0,0.0,4.0,0.0,26.0,0.038461538461538464,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17447,8.25,3.0,21.573333333333313,13.0,21.43999999999999,76.0,21.33776315789473,3.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17448,71.92,3.0,70.38000000000007,19.0,47.12842105263162,118.0,50.74322033898306,3.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17449,5.48,8.0,5.993750000000002,36.0,6.163333333333336,133.0,7.085263157894735,0.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17450,16.7,3.0,19.153333333333332,19.0,19.298421052631596,96.0,24.793958333333318,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17451,59.73,3.0,67.7633333333333,12.0,81.80250000000002,56.0,69.1555357142857,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17452,21.39,4.0,22.627499999999994,22.0,14.809545454545452,78.0,13.066410256410258,0.0,0.0,3.0,0.0,13.0,0.07692307692307693,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17453,120.08,7.0,91.77857142857142,27.0,93.31222222222226,128.0,89.9881249999999,2.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17454,95.1,8.0,96.12499999999997,22.0,87.13681818181814,90.0,98.19744444444437,2.0,0.0,9.0,0.0,26.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17455,49.07,6.0,56.06499999999996,32.0,56.256875000000015,112.0,54.8767857142857,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17456,23.82,2.0,28.460000000000033,13.0,21.680000000000007,50.0,24.735799999999994,1.0,0.0,8.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17457,113.34,3.0,73.23666666666672,27.0,77.40814814814811,78.0,81.99589743589746,1.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17458,56.03,5.0,80.41599999999997,29.0,78.59620689655166,112.0,91.56151785714283,2.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17459,36.88,4.0,38.44999999999998,21.0,29.22952380952383,107.0,30.62766355140184,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17460,92.58,4.0,54.282499999999985,22.0,57.767727272727306,87.0,55.543218390804576,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17461,3.12,6.0,38.1916666666667,30.0,44.38999999999996,127.0,44.584645669291355,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17462,6.31,1.0,6.310000000000099,10.0,85.04299999999996,27.0,85.64333333333333,0.0,0.0,0.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17463,60.43,2.0,36.77499999999997,25.0,34.86040000000002,101.0,36.232178217821776,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17464,13.29,1.0,13.289999999999958,14.0,17.85928571428571,78.0,18.238717948717962,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17465,23.85,5.0,57.33399999999997,14.0,61.244285714285716,81.0,61.17061728395068,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17466,20.24,2.0,59.78500000000006,20.0,54.044999999999945,73.0,55.47506849315068,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17467,35.93,1.0,35.93000000000003,2.0,33.76999999999997,9.0,60.87555555555556,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17468,88.37,3.0,65.34999999999997,18.0,69.24055555555555,77.0,69.77805194805194,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17469,52.52,5.0,59.005999999999936,29.0,66.00689655172415,110.0,66.10300000000004,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17470,40.6,7.0,57.27285714285715,16.0,55.71562499999997,100.0,50.977400000000024,3.0,0.0,9.0,0.0,31.0,0.0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17471,89.54,7.0,52.40285714285711,36.0,61.73416666666664,109.0,66.33091743119267,2.0,0.0,6.0,0.0,12.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17472,79.06,1.0,79.06000000000016,13.0,83.02461538461543,110.0,85.73790909090904,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17473,72.94,1.0,72.93999999999991,6.0,60.513333333333314,28.0,81.49249999999996,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17474,31.0,4.0,56.34249999999996,18.0,58.367777777777796,67.0,61.328208955223865,1.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17475,83.0,1.0,83.00000000000018,16.0,84.87812500000003,89.0,74.50719101123595,2.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17476,96.48,8.0,75.62124999999999,28.0,98.86785714285716,94.0,95.53999999999998,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17477,86.87,8.0,56.71124999999997,37.0,62.41351351351348,110.0,66.51763636363637,2.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17478,45.09,5.0,46.586000000000034,29.0,50.20965517241377,124.0,45.62580645161293,1.0,0.0,3.0,0.0,34.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17479,8.94,5.0,14.295999999999983,18.0,21.097222222222214,79.0,23.438607594936705,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17480,98.74,1.0,98.73999999999997,4.0,96.10250000000013,43.0,81.80186046511628,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17481,35.71,5.0,95.97200000000002,33.0,95.88939393939387,124.0,89.1261290322581,0.0,0.0,0.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17482,19.28,4.0,81.29749999999996,16.0,81.659375,70.0,87.40357142857142,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17483,35.5,4.0,44.57249999999999,19.0,47.35578947368426,83.0,44.593132530120485,2.0,0.0,9.0,0.0,20.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17484,51.54,2.0,66.58000000000006,30.0,106.438,120.0,97.34400000000001,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17485,145.91,5.0,82.02599999999995,21.0,82.74238095238097,84.0,84.14702380952379,1.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17486,113.54,4.0,75.51000000000012,25.0,94.79480000000008,111.0,96.97225225225232,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17487,20.69,3.0,22.06333333333332,19.0,17.338421052631592,94.0,15.433617021276605,2.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17488,9.25,3.0,11.686666666666648,19.0,20.48789473684211,93.0,17.488602150537623,2.0,0.0,5.0,0.0,29.0,0.0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17489,37.6,1.0,37.60000000000016,20.0,49.80749999999997,87.0,69.08252873563217,0.0,0.0,7.0,0.0,34.0,0.0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17490,96.09,1.0,96.08999999999992,5.0,119.99400000000003,27.0,97.7540740740741,3.0,0.0,10.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17491,60.6,4.0,49.12249999999997,24.0,58.42833333333331,81.0,64.57148148148147,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17492,71.14,4.0,80.82000000000001,25.0,85.00600000000003,97.0,95.74484536082481,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17493,161.73,1.0,161.73000000000008,10.0,95.91000000000005,44.0,106.17159090909095,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17494,25.38,1.0,25.380000000000027,7.0,21.101428571428567,34.0,21.999411764705883,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17495,87.72,1.0,87.72000000000007,8.0,84.15499999999997,31.0,102.27290322580646,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17496,37.87,2.0,26.759999999999934,14.0,35.63071428571431,41.0,34.546341463414635,1.0,0.0,3.0,0.0,10.0,0.1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17497,63.51,5.0,56.127999999999986,23.0,58.01739130434786,88.0,55.633749999999985,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17498,30.61,3.0,20.36666666666665,13.0,19.954615384615373,66.0,21.000303030303034,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17499,55.21,6.0,53.33499999999997,16.0,53.42875000000001,75.0,63.18586666666666,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17500,43.19,6.0,79.60833333333339,22.0,79.51681818181815,90.0,75.00588888888883,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17501,27.65,2.0,37.78999999999995,31.0,37.5609677419355,104.0,35.39221153846153,0.0,0.0,1.0,0.0,8.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17502,101.43,4.0,94.77750000000002,20.0,114.12650000000008,87.0,95.0808045977012,0.0,0.0,3.0,0.0,9.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17503,2.45,1.0,2.450000000000009,3.0,8.689999999999996,22.0,11.201363636363634,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
