,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>221.27,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=154.92,CUSTOMER_ID_NB_TX_7DAY_WINDOW>32.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=154.10,CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=98.30,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW<=17.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=21.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=221.27,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=150.72","TX_AMOUNT<=221.27,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=221.27,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=221.27,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>154.92,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=25.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>17.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>154.92,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>154.92,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=59.14","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>154.92,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=82.42","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>154.92,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=154.92","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=154.92","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>154.10,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=30.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=10.00","TERMINAL_ID_NB_TX_30DAY_WINDOW>17.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=19.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>154.10,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=28.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=39.13","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>154.10,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>154.10,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=103.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=84.00","TERMINAL_ID_NB_TX_30DAY_WINDOW>17.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=88.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=83.62","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>17.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.38"
14251,119.39,2.0,116.21999999999994,15.0,115.84666666666658,63.0,101.76809523809533,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14252,8.09,5.0,27.55,12.0,26.469166666666677,61.0,26.228524590163925,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14253,64.18,3.0,46.95666666666659,31.0,41.00354838709681,117.0,40.5264957264957,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14254,2.14,2.0,27.82999999999989,8.0,53.653750000000024,40.0,65.55074999999997,0.0,0.0,4.0,0.0,27.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14255,84.8,2.0,60.27,10.0,68.60499999999999,40.0,61.533250000000024,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14256,90.8,2.0,50.51999999999998,12.0,69.095,28.0,69.32607142857141,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14257,72.05,1.0,72.05000000000024,17.0,59.60999999999996,68.0,71.69029411764703,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14258,20.98,2.0,26.04500000000005,16.0,55.93812500000006,78.0,60.83371794871795,1.0,0.0,4.0,0.0,32.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14259,51.15,1.0,51.14999999999991,17.0,55.73764705882351,64.0,45.07171874999999,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14260,72.0,4.0,48.78999999999995,15.0,75.0073333333333,84.0,79.03500000000001,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14261,13.67,3.0,26.623333333333363,22.0,23.910454545454527,103.0,25.443398058252424,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14262,55.78,4.0,91.80499999999995,32.0,89.76250000000006,96.0,83.01989583333334,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14263,157.94,2.0,164.21000000000004,8.0,84.65625000000003,35.0,92.79742857142855,0.0,0.0,4.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14264,73.88,3.0,78.47333333333331,22.0,67.43590909090908,90.0,65.33088888888891,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14265,64.26,2.0,62.279999999999944,12.0,54.09250000000003,39.0,57.29717948717947,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14266,30.53,4.0,35.05250000000005,27.0,49.189629629629636,125.0,48.01551999999998,0.0,0.0,6.0,0.0,26.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14267,68.34,7.0,56.368571428571535,32.0,53.05000000000003,125.0,59.08632000000001,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14268,96.9,5.0,81.01399999999994,25.0,71.99319999999999,72.0,63.21583333333336,2.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14269,209.71,3.0,166.76666666666665,31.0,103.08193548387105,96.0,105.91083333333331,2.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14270,2.88,4.0,20.942500000000024,28.0,27.254285714285714,123.0,29.640243902439025,1.0,0.0,6.0,0.0,15.0,0.0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14271,20.29,2.0,17.239999999999906,29.0,32.196206896551736,95.0,38.28589473684212,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14272,28.97,4.0,49.3025,27.0,45.300370370370395,98.0,41.92877551020407,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14273,8.74,4.0,18.229999999999993,32.0,22.260937500000015,122.0,23.98065573770491,3.0,0.0,8.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14274,92.24,3.0,81.63000000000004,23.0,93.16086956521738,65.0,89.50000000000006,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14275,64.45,8.0,41.47875,20.0,43.660500000000006,70.0,36.290142857142875,1.0,0.0,4.0,0.0,26.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14276,83.39,2.0,80.55500000000006,18.0,61.6005555555556,78.0,62.505641025641,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14277,134.6,8.0,115.67875000000001,30.0,101.6176666666667,126.0,98.70992063492064,2.0,0.0,5.0,0.0,20.0,0.05,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14278,39.72,6.0,43.974999999999945,22.0,44.3781818181818,108.0,48.08407407407403,2.0,0.0,8.0,0.0,24.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14279,20.89,7.0,18.800000000000004,24.0,20.46375,88.0,20.818977272727277,0.0,0.0,6.0,0.0,28.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14280,92.23,7.0,65.67571428571429,19.0,72.62263157894726,97.0,72.69515463917523,1.0,0.0,2.0,0.0,26.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
14281,18.18,2.0,28.940000000000122,22.0,52.35318181818183,97.0,49.764432989690725,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14282,0.53,2.0,3.5850000000000004,17.0,6.563529411764703,77.0,8.20948051948052,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14283,56.72,4.0,36.7325,29.0,29.489655172413798,89.0,32.9202247191011,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14284,42.08,3.0,36.209999999999994,10.0,36.39300000000001,41.0,35.72585365853656,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14285,46.24,6.0,47.61499999999999,25.0,41.43839999999997,98.0,48.08908163265308,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14286,32.93,2.0,43.22999999999996,16.0,31.148124999999965,68.0,33.40647058823532,1.0,0.0,6.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14287,14.96,6.0,92.21333333333354,31.0,95.01161290322581,135.0,101.61022222222229,1.0,0.0,10.0,0.0,36.0,0.0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14288,17.12,2.0,25.829999999999977,11.0,22.774545454545454,46.0,24.71130434782607,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14289,75.65,7.0,39.29285714285713,25.0,33.92279999999996,120.0,33.04175000000004,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14290,22.34,2.0,36.04000000000003,8.0,37.88625,32.0,31.17437499999998,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14291,88.73,4.0,76.35750000000004,21.0,90.28142857142856,68.0,78.67529411764706,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14292,54.54,2.0,72.95499999999987,27.0,76.6125925925926,75.0,70.68893333333331,0.0,0.0,5.0,0.0,19.0,0.05263157894736842,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14293,93.25,5.0,74.06400000000004,24.0,69.71041666666665,81.0,73.24111111111114,0.0,0.0,0.0,0.0,5.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14294,59.11,6.0,66.50500000000001,32.0,74.01093750000001,117.0,73.41196581196577,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14295,24.27,5.0,80.30799999999996,20.0,95.50600000000001,73.0,97.0523287671233,4.0,0.0,13.0,0.0,42.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14296,76.54,4.0,120.02000000000005,21.0,98.96904761904761,82.0,99.51329268292689,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14297,43.37,3.0,29.30000000000005,16.0,38.2475,69.0,39.32913043478261,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14298,138.63,8.0,109.81000000000007,23.0,109.52608695652175,125.0,101.43640000000002,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14299,50.14,3.0,51.53666666666677,29.0,41.52344827586204,126.0,43.962539682539685,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14300,88.83,2.0,80.72499999999988,26.0,93.96692307692307,117.0,85.54384615384616,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14301,34.04,2.0,37.47999999999995,21.0,30.60999999999998,81.0,30.006172839506178,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14302,34.85,4.0,19.374999999999993,16.0,18.911874999999977,78.0,21.180769230769236,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14303,94.19,3.0,95.85000000000012,25.0,107.41919999999999,113.0,102.52716814159287,1.0,0.0,11.0,0.0,25.0,0.0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14304,76.72,2.0,56.75500000000001,5.0,57.718,18.0,51.70777777777779,0.0,0.0,0.0,0.0,24.0,0.0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14305,38.58,4.0,61.4825,23.0,50.327391304347806,72.0,47.36944444444445,1.0,0.0,4.0,0.0,25.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14306,19.2,2.0,22.44000000000005,22.0,27.595000000000013,96.0,29.866770833333323,1.0,0.0,9.0,0.0,38.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14307,138.27,6.0,143.17333333333332,31.0,116.94032258064524,96.0,109.39989583333336,1.0,0.0,4.0,0.0,24.0,0.041666666666666664,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14308,9.07,3.0,28.626666666666665,15.0,30.075333333333322,50.0,31.992799999999992,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14309,71.09,3.0,67.60000000000004,14.0,69.93071428571423,46.0,69.08304347826088,1.0,0.0,7.0,0.0,28.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14310,57.43,5.0,54.906000000000006,29.0,53.49724137931036,115.0,55.07182608695655,0.0,0.0,5.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14311,16.07,4.0,79.29749999999989,19.0,82.4342105263158,100.0,75.4572,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14312,43.97,1.0,43.97000000000011,17.0,44.83999999999999,82.0,38.3017073170732,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
