,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>218.50,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=220.30,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=43.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=177.26,CUSTOMER_ID_NB_TX_30DAY_WINDOW>90.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=121.37,CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=218.50,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=204.41","TX_AMOUNT<=218.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=43.50","TX_AMOUNT<=218.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=218.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","TX_AMOUNT<=218.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.00","TERMINAL_ID_NB_TX_7DAY_WINDOW>6.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=207.49","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=69.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=134.92","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=135.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=29.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=117.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=55.55","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>121.37,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>6.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.88","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=16.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,TERMINAL_ID_RISK_30DAY_WINDOW<=0.22"
13807,61.34,3.0,45.70666666666667,9.0,37.87555555555556,32.0,40.484062499999986,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13808,5.3,5.0,5.208,30.0,6.989666666666669,106.0,7.637075471698116,1.0,0.0,4.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13809,1.91,1.0,1.91,11.0,6.878181818181823,42.0,6.400000000000003,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13810,12.68,3.0,40.30000000000001,7.0,50.20142857142857,16.0,52.58312499999999,2.0,0.0,7.0,0.0,35.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13811,30.97,1.0,30.970000000000006,2.0,30.99500000000001,10.0,33.907,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13812,9.12,1.0,9.119999999999974,6.0,16.586666666666662,18.0,19.49,3.0,0.0,6.0,0.0,17.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13813,19.37,3.0,50.82333333333333,11.0,52.130909090909014,56.0,58.824285714285736,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13814,99.23,3.0,130.43000000000006,20.0,90.43450000000001,74.0,92.3014864864865,0.0,0.0,5.0,0.0,31.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13815,22.43,3.0,35.80000000000007,28.0,43.193214285714255,111.0,39.3227027027027,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13816,73.7,7.0,72.82999999999996,23.0,58.97739130434785,101.0,63.656732673267314,1.0,0.0,5.0,0.0,32.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13817,41.8,1.0,41.79999999999996,19.0,67.49263157894738,74.0,63.31540540540537,1.0,0.0,4.0,0.0,29.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13818,87.14,4.0,88.2999999999999,18.0,78.00944444444436,101.0,72.81405940594054,0.0,0.0,7.0,0.0,33.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13819,55.3,5.0,86.52399999999993,30.0,88.13933333333331,124.0,89.83233870967733,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13820,59.4,8.0,58.665000000000035,29.0,79.40206896551719,107.0,82.25299065420555,1.0,0.0,7.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13821,20.22,6.0,31.17000000000003,35.0,35.008285714285705,116.0,32.100775862068964,0.0,0.0,3.0,0.0,27.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13822,62.14,7.0,48.39999999999998,22.0,50.94954545454547,88.0,49.28795454545461,1.0,0.0,6.0,0.0,16.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13823,17.49,2.0,19.57500000000001,19.0,14.521578947368416,95.0,14.069999999999999,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13824,141.37,6.0,65.30166666666668,26.0,81.61115384615383,93.0,86.87956989247311,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13825,29.44,6.0,37.55999999999997,27.0,62.09740740740742,113.0,58.06575221238939,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13826,36.69,2.0,48.33500000000005,7.0,57.42571428571437,62.0,65.38387096774196,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13827,16.1,5.0,32.819999999999986,24.0,30.63666666666668,104.0,32.26413461538461,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13828,29.96,1.0,29.959999999999987,4.0,48.3075,10.0,58.015,1.0,0.0,8.0,0.0,32.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13829,18.34,4.0,14.307500000000001,16.0,15.111875,44.0,11.68,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13830,27.38,6.0,15.971666666666666,26.0,19.678076923076926,78.0,19.427820512820517,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13831,25.47,7.0,70.80142857142854,32.0,104.69406250000002,96.0,102.59781249999999,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13832,182.7,2.0,171.38000000000002,14.0,105.11285714285714,54.0,105.40407407407407,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13833,90.54,2.0,112.41499999999996,14.0,66.6114285714286,62.0,55.97596774193544,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13834,123.4,4.0,105.58499999999998,12.0,109.95333333333345,55.0,93.42109090909095,1.0,0.0,2.0,0.0,9.0,0.1111111111111111,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13835,23.59,3.0,33.016666666666666,26.0,33.47307692307694,111.0,30.28324324324322,1.0,0.0,6.0,0.0,31.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13836,28.31,3.0,20.443333333333317,18.0,19.813333333333333,76.0,18.453684210526298,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13837,63.47,2.0,50.61000000000002,14.0,33.702857142857155,51.0,36.38745098039218,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13838,99.93,1.0,99.92999999999988,8.0,75.27000000000001,36.0,77.19777777777782,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13839,72.45,2.0,61.344999999999885,21.0,69.85333333333328,113.0,72.48973451327436,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13840,11.39,4.0,10.024999999999997,29.0,10.693793103448273,107.0,10.290093457943925,2.0,0.0,8.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13841,10.03,6.0,9.448333333333332,24.0,7.997916666666662,107.0,7.377943925233642,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13842,23.27,4.0,39.69000000000004,18.0,38.5922222222222,86.0,42.67499999999998,1.0,0.0,3.0,0.0,12.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13843,6.95,6.0,7.668333333333333,23.0,9.939565217391303,89.0,10.357640449438204,1.0,0.0,8.0,0.0,21.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13844,16.99,4.0,10.687500000000004,11.0,9.374545454545464,68.0,10.797941176470587,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13845,21.38,1.0,21.37999999999999,6.0,14.26000000000001,36.0,14.602777777777776,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13846,12.45,3.0,11.46666666666666,10.0,12.005000000000003,60.0,11.711833333333349,1.0,0.0,8.0,0.0,19.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13847,104.63,7.0,68.56285714285713,28.0,61.490357142857206,144.0,64.5052083333333,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13848,20.83,6.0,37.34999999999999,24.0,31.727083333333322,104.0,32.92557692307693,0.0,0.0,6.0,0.0,31.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13849,80.55,4.0,55.35750000000003,17.0,63.628823529411726,88.0,69.10568181818181,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13850,39.14,1.0,39.139999999999965,17.0,30.583529411764705,94.0,33.878191489361704,0.0,0.0,7.0,0.0,27.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13851,24.09,7.0,30.158571428571456,36.0,34.70499999999999,117.0,32.03230769230769,0.0,0.0,9.0,0.0,34.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13852,127.83,5.0,93.09800000000001,16.0,109.49750000000002,84.0,90.30773809523812,3.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13853,41.61,2.0,76.1,11.0,71.13818181818193,55.0,67.75599999999999,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13854,179.26,11.0,111.36181818181818,30.0,117.69799999999995,96.0,111.49666666666661,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13855,116.64,6.0,49.588333333333345,35.0,76.04428571428572,103.0,83.87747572815528,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13856,7.49,1.0,7.490000000000014,23.0,7.367391304347831,98.0,6.4163265306122454,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13857,56.49,3.0,66.04666666666664,8.0,69.565,22.0,87.50999999999998,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13858,15.21,4.0,38.0825,10.0,35.608999999999995,33.0,39.718181818181804,3.0,0.0,10.0,0.0,31.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13859,26.54,4.0,31.517500000000005,18.0,61.612777777777765,86.0,64.12046511627915,1.0,0.0,9.0,0.0,30.0,0.03333333333333333,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13860,83.75,4.0,49.67750000000002,25.0,49.49759999999999,105.0,54.969142857142856,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13861,43.44,2.0,44.80999999999997,22.0,33.607272727272694,103.0,38.60825242718447,2.0,0.0,3.0,0.0,10.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13862,98.32,3.0,99.46666666666665,13.0,88.21461538461537,57.0,87.94614035087722,0.0,0.0,0.0,0.0,9.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13863,84.71,4.0,49.484999999999985,19.0,48.581052631578956,62.0,45.45032258064518,1.0,0.0,2.0,0.0,20.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13864,74.65,3.0,101.76666666666654,30.0,62.74966666666664,121.0,61.019586776859505,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13865,28.62,3.0,31.679999999999993,16.0,23.890625000000004,78.0,33.24641025641028,0.0,0.0,1.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13866,114.87,4.0,98.78499999999984,27.0,83.14851851851854,115.0,88.25599999999997,0.0,0.0,6.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13867,15.73,2.0,15.105,7.0,21.027142857142852,26.0,16.585000000000004,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13868,32.92,4.0,40.81749999999997,28.0,37.288214285714254,127.0,37.373700787401546,1.0,0.0,2.0,0.0,7.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13869,60.9,5.0,46.053999999999995,27.0,37.34074074074072,88.0,41.78818181818183,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
